Hoạt chất,Thực phẩm,MRL (mg/kg),ADI,Mã Codex,Ghi chú
Quinoxyfen,Dâu tây,1.0,"0 - 0,2",222,
Quinoxyfen,Củ cải đường,0.03,"0 - 0,2",222,
Quinoxyfen,Lúa mì,0.01,"0 - 0,2",222,(*)
Quinoxyfen,Bông lơ xanh,0.05,"0 - 0,2",222,
Quinoxyfen,Các loại bắp cải,0.1,"0 - 0,2",222,
Quinoxyfen,Thịt gà,0.1,"0 - 0,2",222,"(*), (fat)"
Quinoxyfen,Nội tạng ăn được của gà,0.1,"0 - 0,2",222,(*)
Quinoxyfen,Đậu thường (khô),0.02,"0 - 0,2",222,
Quinoxyfen,Hạt cây bông,0.01,"0 - 0,2",222,
Quinoxyfen,Đậu thường (quả và/hoặc hạt non),0.1,"0 - 0,2",222,
Quinoxyfen,Trứng,0.03,"0 - 0,2",222,(*)
Quinoxyfen,Ngô,0.01,"0 - 0,2",222,(*)
Quinoxyfen,Hạt lạc,0.5,"0 - 0,2",222,
Quinoxyfen,Các loại đậu (khô),0.01,"0 - 0,2",222,
Quinoxyfen,Ớt ta khô,0.1,"0 - 0,2",222,
Quinoxyfen,Ớt ngọt (gồm cả ớt ngọt Pimento),0.05,"0 - 0,2",222,(*)
Quinoxyfen,Đậu tương (khô),0.01,"0 - 0,2",222,(*)
Quinoxyfen,Các loại gia vị từ quả và quả mọng,0.02,"0 - 0,2",222,
Quinoxyfen,Các loại gia vị từ củ và thân rễ,2.0,"0 - 0,2",222,
Quinoxyfen,Các loại gia vị từ hạt,0.1,"0 - 0,2",222,
Quinoxyfen,Củ cải đường,0.01,"0 - 0,2",222,(*)
Quinoxyfen,Cà chua,0.02,"0 - 0,2",222,
Quinoxyfen,Lúa mì,0.01,"0 - 0,2",222,
Saflufenacil,Chuối,0.01,"0 - 0,05",251,
Saflufenacil,Hạt ngũ cốc,0.01,"0 - 0,05",251,
Saflufenacil,Quả có múi thuộc họ cam quýt,0.01,"0 - 0,05",251,
Saflufenacil,Hạt cà phê,0.01,"0 - 0,05",251,
Saflufenacil,Hạt cây bông,0.2,"0 - 0,05",251,
Saflufenacil,Nội tạng ăn được của động vật có vú,0.3,"0 - 0,05",251,
Saflufenacil,Các loại nho,0.01,"0 - 0,05",251,
Saflufenacil,Mỡ động vật có vú (trừ chất béo sữa),0.01,"0 - 0,05",251,
Saflufenacil,"Thịt động vật có vú, trừ động vật có vú ở biển",0.01,"0 - 0,05",251,
Saflufenacil,Sữa nguyên liệu,0.01,"0 - 0,05",251,
Saflufenacil,Đậu (quả và hạt mọng non),0.01,"0 - 0,05",251,
Saflufenacil,Đậu đã tách vỏ (hạt mọng),0.01,"0 - 0,05",251,
Saflufenacil,Quả dạng táo,0.01,"0 - 0,05",251,
Saflufenacil,Các loại đậu lăng,0.3,"0 - 0,05",251,
Saflufenacil,Hạt cải dầu,0.6,"0 - 0,05",251,
Saflufenacil,Đậu tương (hạt non),0.01,"0 - 0,05",251,
Saflufenacil,Các loại quả có hạt,0.01,"0 - 0,05",251,
Saflufenacil,Hạt hướng dương,0.7,"0 - 0,05",251,
Saflufenacil,Ngô ngọt,0.01,"0 - 0,05",251,
Saflufenacil,Các loại quả hạch,0.01,"0 - 0,05",251,
Sedaxane,Hạt ngũ cốc,0.01,"0 - 0,1",259,(*)
Sedaxane,Nội tạng ăn được,0.01,"0 - 0,1",259,(*)
Sedaxane,của động vật có vú,,"0 - 0,1",259,
Sedaxane,Trứng,0.01,"0 - 0,1",259,(*)
Sedaxane,Mỡ động vật có vú (trừ chất béo sữa),0.01,"0 - 0,1",259,(*)
Sedaxane,"Thịt động vật có vú, trừ động vật có vú ở biển",0.01,"0 - 0,1",259,"(*), (fat)"
Sedaxane,Các loại chất béo từ sữa,0.01,"0 - 0,1",259,(*)
Sedaxane,Sữa nguyên liệu,0.01,"0 - 0,1",259,(*)
Sedaxane,Khoai tây,0.02,"0 - 0,1",259,
Sedaxane,Mỡ gia cầm,0.01,"0 - 0,1",259,(*)
Sedaxane,Thịt gia cầm,0.01,"0 - 0,1",259,(*)
Sedaxane,Nội tạng ăn được của gia cầm,0.01,"0 - 0,1",259,(*)
Sedaxane,Các loại đậu lăng,0.01,"0 - 0,1",259,(*)
Sedaxane,Hạt cải dầu,0.01,"0 - 0,1",259,(*)
Sedaxane,Ngô ngọt (nguyên bắp),0.01,"0 - 0,1",259,(*)
Spinetoram,Đậu đỗ các loại (trừ đậu tằm và đậu tương),0.05,"0 - 0,05",233,quả xanh và hạt non
Spinetoram,Quả việt quất xanh (sim Mỹ),0.2,"0 - 0,05",233,
Spinetoram,"Các loại rau họ bắp cải, cải bắp, cải bông",0.3,"0 - 0,05",233,
Spinetoram,Cần tây,6.0,"0 - 0,05",233,
Spinetoram,Nội tạng ăn được của động vật có vú,0.01,"0 - 0,05",233,(*)
Spinetoram,Trứng,0.01,"0 - 0,05",233,(*)
Spinetoram,Các loại nho,0.3,"0 - 0,05",233,
Spinetoram,Rau xà,10.0,"0 - 0,05",233,
Spinetoram,lách,,"0 - 0,05",233,
Spinetoram,Lá rau diếp,10.0,"0 - 0,05",233,
Spinetoram,"Thịt động vật có vú, trừ động vật có vú ở biển",0.2,"0 - 0,05",233,(fat)
Spinetoram,Các loại chất béo từ sữa,0.1,"0 - 0,05",233,
Spinetoram,Sữa nguyên liệu,0.01,"0 - 0,05",233,(*)
Spinetoram,Quả xuân đào,0.3,"0 - 0,05",233,
Spinetoram,Củ hành,0.01,"0 - 0,05",233,(*)
Spinetoram,Hành ta,0.8,"0 - 0,05",233,
Spinetoram,"Các loại cam ngọt, cam chua (gồm cả các quả lai giống cam)",0.07,"0 - 0,05",233,
Spinetoram,Quả đào,0.3,"0 - 0,05",233,
Spinetoram,Quả dạng táo,0.05,"0 - 0,05",233,
Spinetoram,Mỡ gia cầm,0.01,"0 - 0,05",233,(*)
Spinetoram,Thịt gia cầm,0.01,"0 - 0,05",233,
Spinetoram,Nội tạng ăn được của gia cầm,0.01,"0 - 0,05",233,(*)
Spinetoram,Quả mâm xôi (phúc bồn tử/ngấy hương/dâ u rừng) đen và đỏ,0.8,"0 - 0,05",233,
Spinetoram,Rau chân vịt,8.0,"0 - 0,05",233,
Spinetoram,Hành hoa,0.8,"0 - 0,05",233,
Spinetoram,Củ cải đường,0.01,"0 - 0,05",233,(*)
Spinetoram,Cà chua,0.06,"0 - 0,05",233,
Spinetoram,Các loại quả hạch,0.01,"0 - 0,05",233,
Spinozad,Táo,0.1,"0 - 0,02",203,
Spinozad,Quả dâu đen (dâu ta),1.0,"0 - 0,02",203,
Spinozad,Quả việt,0.4,"0 - 0,02",203,
Spinozad,quất xanh (sim Mỹ),,"0 - 0,02",203,
Spinozad,"Các loại rau họ bắp cải, cải bắp, cải bông",2.0,"0 - 0,02",203,
Spinozad,Thận gia súc,1.0,"0 - 0,02",203,(1)
Spinozad,Gan gia súc,2.0,"0 - 0,02",203,(1)
Spinozad,Thịt gia súc,3.0,"0 - 0,02",203,"(1), (fat)"
Spinozad,Sữa gia súc,1.0,"0 - 0,02",203,(1)
Spinozad,Chất béo từ sữa gia súc,5.0,"0 - 0,02",203,
Spinozad,Cần tây,2.0,"0 - 0,02",203,
Spinozad,Hạt ngũ cốc,1.0,"0 - 0,02",203,Po
Spinozad,Quả có múi thuộc họ cam quýt,0.3,"0 - 0,02",203,
Spinozad,Hạt cây bông,0.01,"0 - 0,02",203,(*)
Spinozad,Dầu hạt bông thô,0.01,"0 - 0,02",203,(*)
Spinozad,Dầu hạt cây bông,0.01,"0 - 0,02",203,(*)
Spinozad,Quả nam việt quất,0.02,"0 - 0,02",203,
Spinozad,Quả mâm xôi (gồm cả mâm xôi lai và mâm xôi đỏ sẫm),1.0,"0 - 0,02",203,
Spinozad,Nho khô (gồm cả quả lý chua khô và nho khô không hạt),1.0,"0 - 0,02",203,
Spinozad,Nội tạng ăn được của động vật có vú,0.5,"0 - 0,02",203,trừ gia súc
Spinozad,Trứng,0.01,"0 - 0,02",203,
Spinozad,Các loại rau bầu bí,0.2,"0 - 0,02",203,
Spinozad,Các loại nho,0.5,"0 - 0,02",203,
Spinozad,Quả kiwi,0.05,"0 - 0,02",203,
Spinozad,Rau ăn lá,10.0,"0 - 0,02",203,
Spinozad,Rau họ đậu,0.3,"0 - 0,02",203,
Spinozad,"Thịt động vật có vú, trừ động vật có vú ở biển",2.0,"0 - 0,02",203,(fat)
Spinozad,Củ hành,0.1,"0 - 0,02",203,
Spinozad,Chanh leo,0.7,"0 - 0,02",203,
Spinozad,Các loại ớt,0.3,"0 - 0,02",203,
Spinozad,Ớt ta khô,3.0,"0 - 0,02",203,
Spinozad,Khoai tây,0.01,"0 - 0,02",203,(*)
Spinozad,Thịt gia cầm,0.2,"0 - 0,02",203,(fat)
Spinozad,Quả mâm xôi (phúc bồn tử/ngấy hương/dâ u rừng) đen và đỏ,1.0,"0 - 0,02",203,
Spinozad,Đậu tương (khô),0.01,"0 - 0,02",203,(*)
Spinozad,Hành hoa,4.0,"0 - 0,02",203,
Spinozad,Các loại quả có hạt,0.2,"0 - 0,02",203,
Spinozad,Ngô ngọt (nguyên bắp),0.01,"0 - 0,02",203,(*)
Spinozad,Cà chua,0.3,"0 - 0,02",203,
Spinozad,Các loại quả hạch,0.07,"0 - 0,02",203,
Spinozad,Cám lúa mì chưa chế biến,2.0,"0 - 0,02",203,
Spirodiclofen,Quả bơ,0.9,"0 - 0,01",237,
Spirodiclofen,Quả việt quất xanh (sim Mỹ),4.0,"0 - 0,01",237,
Spirodiclofen,Quả có múi thuộc họ cam quýt,0.4,"0 - 0,01",237,
Spirodiclofen,Hạt cà phê,0.03,"0 - 0,01",237,(*)
Spirodiclofen,Dưa chuột,0.07,"0 - 0,01",237,
Spirodiclofen,"Quả lý chua đen, quả lý chua đỏ, quả lý chua trắng",1.0,"0 - 0,01",237,
Spirodiclofen,Nho khô (gồm cả quả lý,0.3,"0 - 0,01",237,
Spirodiclofen,chua khô và nho khô không hạt),,"0 - 0,01",237,
Spirodiclofen,Nội tạng ăn được của động vật có vú,0.05,"0 - 0,01",237,(*)
Spirodiclofen,Dưa chuột ri,0.07,"0 - 0,01",237,
Spirodiclofen,Các loại nho,0.2,"0 - 0,01",237,
Spirodiclofen,Hoa bia khô,40.0,"0 - 0,01",237,
Spirodiclofen,"Thịt động vật có vú, trừ động vật có vú ở biển",0.01,"0 - 0,01",237,"(*), (fat)"
Spirodiclofen,Sữa nguyên liệu,0.004,"0 - 0,01",237,(*)
Spirodiclofen,Đu đủ,0.03,"0 - 0,01",237,(*)
Spirodiclofen,Ớt ngọt (gồm cả ớt ngọt Pimento),0.2,"0 - 0,01",237,
Spirodiclofen,Quả dạng táo,0.8,"0 - 0,01",237,
Spirodiclofen,Các loại quả có hạt,2.0,"0 - 0,01",237,
Spirodiclofen,Dâu tây,2.0,"0 - 0,01",237,
Spirodiclofen,Cà chua,0.5,"0 - 0,01",237,
Spirodiclofen,Các loại quả hạch,0.05,"0 - 0,01",237,
Spirodiclofen,Các loại quả mọng,1.5,"0 - 0,01",237,
Spirodiclofen,Các loại bắp cải,2.0,"0 - 0,01",237,
Spirodiclofen,Cần tây,4.0,"0 - 0,01",237,
Spirodiclofen,Quả có múi thuộc họ cam quýt,0.5,"0 - 0,01",237,
Spirodiclofen,Hạt cây bông,0.4,"0 - 0,01",237,
Spirodiclofen,Quả nam việt quất,0.2,"0 - 0,01",237,
Spirodiclofen,Nho khô (gồm cả quả lý chua khô và nho khô không,4.0,"0 - 0,01",237,
Spirodiclofen,hạt),,"0 - 0,01",237,
Spirodiclofen,Nội tạng ăn được của động vật có vú,1.0,"0 - 0,01",237,
Spirodiclofen,Trứng,0.01,"0 - 0,01",237,
Spirodiclofen,Các loại cải bông (bao gồm cải làn và hoa lơ),1.0,"0 - 0,01",237,
Spirodiclofen,Các loại rau ăn quả (trừ bầu bí),1.0,"0 - 0,01",237,"trừ ngô ngọt, nấm và ớt ta"
Spirodiclofen,Các loại rau bầu bí,0.2,"0 - 0,01",237,
Spirodiclofen,Các loại nho,2.0,"0 - 0,01",237,
Spirodiclofen,Hoa bia khô,15.0,"0 - 0,01",237,
Spirodiclofen,Quả kiwi,0.02,"0 - 0,01",237,(*)
Spirodiclofen,Rau ăn lá,7.0,"0 - 0,01",237,
Spirodiclofen,Rau họ đậu,1.5,"0 - 0,01",237,
Spirodiclofen,Quả vải,15.0,"0 - 0,01",237,
Spirodiclofen,Xoài,0.3,"0 - 0,01",237,
Spirodiclofen,"Thịt động vật có vú, trừ động vật có vú ở biển",0.05,"0 - 0,01",237,
Spirodiclofen,Sữa nguyên liệu,0.005,"0 - 0,01",237,
Spirodiclofen,Củ hành,0.4,"0 - 0,01",237,
Spirodiclofen,Đu đủ,0.4,"0 - 0,01",237,
Spirodiclofen,Ớt ta,2.0,"0 - 0,01",237,
Spirodiclofen,Ớt ta khô,15.0,"0 - 0,01",237,
Spirodiclofen,Quả dạng táo,0.7,"0 - 0,01",237,
Spirodiclofen,Khoai tây,0.8,"0 - 0,01",237,
Spirodiclofen,Thịt gia cầm,0.01,"0 - 0,01",237,(*)
Spirodiclofen,Nội tạng ăn được của gia cầm,0.01,"0 - 0,01",237,
Spirodiclofen,Mận khô,5.0,"0 - 0,01",237,
Spirodiclofen,Các loại đậu lăng,2.0,"0 - 0,01",237,trừ đậu tương khô
Spirodiclofen,Đậu tương (khô),4.0,"0 - 0,01",237,
Spirodiclofen,Các loại,3.0,"0 - 0,01",237,
Spirodiclofen,quả có hạt,,"0 - 0,01",237,
Spirodiclofen,Các loại quả hạch,0.5,"0 - 0,01",237,
Sulfoxaflor,Lúa mạch,0.6,"0 - 0,05",252,
Sulfoxaflor,Đậu (khô),0.3,"0 - 0,05",252,
Sulfoxaflor,Bông lơ xanh,3.0,"0 - 0,05",252,
Sulfoxaflor,Các loại bắp cải,0.4,"0 - 0,05",252,
Sulfoxaflor,Cà rốt,0.05,"0 - 0,05",252,
Sulfoxaflor,Hoa lơ,0.04,"0 - 0,05",252,
Sulfoxaflor,Cần tây,1.5,"0 - 0,05",252,
Sulfoxaflor,Hạt cây bông,0.4,"0 - 0,05",252,
Sulfoxaflor,Anh đào,1.5,"0 - 0,05",252,
Sulfoxaflor,Nho khô (gồm cả quả lý chua khô và nho khô không hạt),6.0,"0 - 0,05",252,
Sulfoxaflor,Nội tạng ăn được của động vật có vú,0.6,"0 - 0,05",252,
Sulfoxaflor,Trứng,0.1,"0 - 0,05",252,
Sulfoxaflor,Các loại rau ăn quả (trừ bầu bí),1.5,"0 - 0,05",252,trừ ngô ngọt và nấm
Sulfoxaflor,Các loại rau bầu bí,0.5,"0 - 0,05",252,
Sulfoxaflor,Tỏi,0.01,"0 - 0,05",252,(*)
Sulfoxaflor,Các loại nho,2.0,"0 - 0,05",252,
Sulfoxaflor,Rau ăn lá,6.0,"0 - 0,05",252,
Sulfoxaflor,Chanh tây và chanh ta bao gồm cả chanh yên (thanh yên),0.4,"0 - 0,05",252,
Sulfoxaflor,Mỡ động vật có vú (trừ chất béo sữa),0.1,"0 - 0,05",252,
Sulfoxaflor,Các loại quýt (gồm cả các quả lai giống quýt),0.8,"0 - 0,05",252,
Sulfoxaflor,"Thịt động vật có vú, trừ động",0.3,"0 - 0,05",252,
Sulfoxaflor,vật có vú ở biển,,"0 - 0,05",252,
Sulfoxaflor,Sữa nguyên liệu,0.2,"0 - 0,05",252,
Sulfoxaflor,Củ hành,0.01,"0 - 0,05",252,(*)
Sulfoxaflor,"Các loại cam ngọt, cam chua (gồm cả các quả lai giống cam)",0.8,"0 - 0,05",252,
Sulfoxaflor,Quả họ đào (bao gồm cả quả xuân đào và quả mơ),0.4,"0 - 0,05",252,
Sulfoxaflor,Ớt ta khô,15.0,"0 - 0,05",252,
Sulfoxaflor,Các loại mận (bao gồm cả mận khô),0.5,"0 - 0,05",252,
Sulfoxaflor,Quả dạng táo,0.3,"0 - 0,05",252,
Sulfoxaflor,Mỡ gia cầm,0.03,"0 - 0,05",252,
Sulfoxaflor,Thịt gia cầm,0.1,"0 - 0,05",252,
Sulfoxaflor,Nội tạng ăn được của gia cầm,0.3,"0 - 0,05",252,
Sulfoxaflor,Bưởi Đông Nam Á và Bưởi chùm (bao gồm các dòng lai giống bưởi ngoài giống bưởi chùm),0.15,"0 - 0,05",252,
Sulfoxaflor,Hạt cải dầu,0.15,"0 - 0,05",252,
Sulfoxaflor,Các loại rau từ rễ và củ,0.03,"0 - 0,05",252,trừ cà rốt
Sulfoxaflor,Đậu tương (khô),0.3,"0 - 0,05",252,
Sulfoxaflor,Hành hoa,0.7,"0 - 0,05",252,
Sulfoxaflor,Dâu tây,0.5,"0 - 0,05",252,
Sulfoxaflor,Lúa mì lai lúa mạch đen,0.2,"0 - 0,05",252,
Sulfoxaflor,Lúa mì,0.2,"0 - 0,05",252,
Sulfoxaflor,Cám ngũ cốc đã chế biến,0.1,"0 - 0,05",252,Po
Sulfoxaflor,Hạt ngũ cốc,0.05,"0 - 0,05",252,Po
Sulfoxaflor,Quả khô,0.06,"0 - 0,05",252,Po
Sulfoxaflor,Bột ngô,0.1,"0 - 0,05",252,Po
Sulfoxaflor,Bột ngô xay thô,0.1,"0 - 0,05",252,Po
Sulfoxaflor,Gạo đã xát vỏ,0.1,"0 - 0,05",252,Po
Sulfoxaflor,Gạo được đánh bóng,0.1,"0 - 0,05",252,Po
Sulfoxaflor,Bột lúa mạch đen,0.1,"0 - 0,05",252,Po
Sulfoxaflor,Lúa mạch đen chưa rây,0.1,"0 - 0,05",252,Po
Sulfoxaflor,Các loại quả hạch,3.0,"0 - 0,05",252,Po
Sulfoxaflor,Bột lúa mì,0.1,"0 - 0,05",252,Po
Sulfoxaflor,Mầm lúa mì,0.1,"0 - 0,05",252,Po
Sulfoxaflor,Lúa mì chưa rây,0.1,"0 - 0,05",252,Po
Tebuconazole,Táo,1.0,"0 - 0,03",189,
Tebuconazole,Quả mơ,2.0,"0 - 0,03",189,
Tebuconazole,Artiso (cả cây),0.6,"0 - 0,03",189,
Tebuconazole,Chuối,0.05,"0 - 0,03",189,
Tebuconazole,Lúa mạch,2.0,"0 - 0,03",189,
Tebuconazole,Đậu (khô),0.3,"0 - 0,03",189,
Tebuconazole,Bông lơ xanh,0.2,"0 - 0,03",189,
Tebuconazole,Cải Brussels,0.3,"0 - 0,03",189,
Tebuconazole,Các loại bắp cải,1.0,"0 - 0,03",189,
Tebuconazole,Cà rốt,0.4,"0 - 0,03",189,
Tebuconazole,Hoa lơ,0.05,"0 - 0,03",189,(*)
Tebuconazole,Anh đào,4.0,"0 - 0,03",189,
Tebuconazole,Hạt cà phê,0.1,"0 - 0,03",189,
Tebuconazole,Hạt cây bông,2.0,"0 - 0,03",189,
Tebuconazole,Dưa chuột,0.15,"0 - 0,03",189,
Tebuconazole,Nho khô (gồm cả quả lý chua khô và nho khô không hạt),7.0,"0 - 0,03",189,
Tebuconazole,Nội tạng ăn được của động vật có vú,0.2,"0 - 0,03",189,
Tebuconazole,Cà tím,0.1,"0 - 0,03",189,
Tebuconazole,Trứng,0.05,"0 - 0,03",189,(*)
Tebuconazole,Quả cây cơm cháy,1.5,"0 - 0,03",189,
Tebuconazole,Tỏi,0.1,"0 - 0,03",189,
Tebuconazole,Các loại nho,6.0,"0 - 0,03",189,
Tebuconazole,Hoa bia khô,40.0,"0 - 0,03",189,
Tebuconazole,Tỏi tây,0.7,"0 - 0,03",189,
Tebuconazole,Rau xà lách,5.0,"0 - 0,03",189,
Tebuconazole,Xoài,0.05,"0 - 0,03",189,
Tebuconazole,Thịt động vật có vú trừ động vật có vú ở biển,0.05,"0 - 0,03",189,(*)
Tebuconazole,"Các loại dưa, trừ dưa hấu",0.15,"0 - 0,03",189,
Tebuconazole,Sữa nguyên liệu,0.01,"0 - 0,03",189,(*)
Tebuconazole,Quả xuân đào,2.0,"0 - 0,03",189,
Tebuconazole,Yến mạch,2.0,"0 - 0,03",189,
Tebuconazole,Quả ôliu,0.05,"0 - 0,03",189,(*)
Tebuconazole,Củ hành,0.1,"0 - 0,03",189,
Tebuconazole,Đu đủ,2.0,"0 - 0,03",189,
Tebuconazole,Chanh leo,0.1,"0 - 0,03",189,
Tebuconazole,Quả đào,2.0,"0 - 0,03",189,
Tebuconazole,Hạt lạc,0.15,"0 - 0,03",189,
Tebuconazole,Lê,1.0,"0 - 0,03",189,
Tebuconazole,Ớt ta khô,10.0,"0 - 0,03",189,
Tebuconazole,Ớt ngọt (gồm cả ớt ngọt Pimento),1.0,"0 - 0,03",189,
Tebuconazole,Các loại mận (bao gồm cả mận khô),1.0,"0 - 0,03",189,trừ mận khô
Tebuconazole,Thịt gia cầm,0.05,"0 - 0,03",189,(*)
Tebuconazole,Nội tạng ăn được của gia cầm,0.05,"0 - 0,03",189,(*)
Tebuconazole,Mận khô,3.0,"0 - 0,03",189,
Tebuconazole,Hạt cải dầu,0.3,"0 - 0,03",189,
Tebuconazole,Gạo,1.5,"0 - 0,03",189,
Tebuconazole,Lúa mạch đen,0.15,"0 - 0,03",189,
Tebuconazole,Đậu tương (khô),0.15,"0 - 0,03",189,
Tebuconazole,Bí mùa hè,0.2,"0 - 0,03",189,
Tebuconazole,Ngô ngọt (nguyên bắp),0.6,"0 - 0,03",189,
Tebuconazole,Cà chua,0.7,"0 - 0,03",189,
Tebuconazole,Các loại quả hạch,0.05,"0 - 0,03",189,(*)
Tebuconazole,Lúa mì lai lúa mạch đen,0.15,"0 - 0,03",189,
Tebuconazole,Lúa mì,0.15,"0 - 0,03",189,
Tebufenozide,Hạnh nhân,0.05,"0 - 0,02",196,
Tebufenozide,Quả bơ,1.0,"0 - 0,02",196,
Tebufenozide,Quả việt quất xanh (sim Mỹ),3.0,"0 - 0,02",196,
Tebufenozide,Bông lơ xanh,0.5,"0 - 0,02",196,
Tebufenozide,Các loại bắp cải,5.0,"0 - 0,02",196,
Tebufenozide,Sữa gia súc,0.05,"0 - 0,02",196,
Tebufenozide,Quả có múi thuộc họ cam quýt,2.0,"0 - 0,02",196,
Tebufenozide,Quả nam việt quất,0.5,"0 - 0,02",196,
Tebufenozide,Nho khô (gồm cả quả lý chua khô và nho khô không hạt),2.0,"0 - 0,02",196,
Tebufenozide,Nội tạng ăn được của động vật có vú,0.02,"0 - 0,02",196,(*)
Tebufenozide,Trứng,0.02,"0 - 0,02",196,(*)
Tebufenozide,Các loại nho,2.0,"0 - 0,02",196,
Tebufenozide,Quả kiwi,0.5,"0 - 0,02",196,
Tebufenozide,Rau ăn lá,10.0,"0 - 0,02",196,
Tebufenozide,"Thịt động vật có vú, trừ động vật có vú ở biển",0.05,"0 - 0,02",196,(fat)
Tebufenozide,Sữa nguyên liệu,0.01,"0 - 0,02",196,(*)
Tebufenozide,Các loại bạc hà,20.0,"0 - 0,02",196,
Tebufenozide,Quả xuân đào,0.5,"0 - 0,02",196,
Tebufenozide,Quả đào,0.5,"0 - 0,02",196,
Tebufenozide,Quả hồ đào Pecan,0.01,"0 - 0,02",196,(*)
Tebufenozide,Các loại ớt,1.0,"0 - 0,02",196,
Tebufenozide,Ớt ta khô,10.0,"0 - 0,02",196,
Tebufenozide,Quả dạng táo,1.0,"0 - 0,02",196,
Tebufenozide,Thịt gia cầm,0.02,"0 - 0,02",196,(*)
Tebufenozide,Hạt cải dầu,2.0,"0 - 0,02",196,
Tebufenozide,Quả mâm xôi (phúc bồn tử/ngấy hương/dâ u rừng) đen và đỏ,2.0,"0 - 0,02",196,
Tebufenozide,Gạo đã xát vỏ,0.1,"0 - 0,02",196,
Tebufenozide,Mía,1.0,"0 - 0,02",196,
Tebufenozide,Cà chua,1.0,"0 - 0,02",196,
Tebufenozide,Các loại quả óc chó,0.05,"0 - 0,02",196,
Tecnazene,Khoai tây,20.0,"0,02",115,Được rửa trước khi phân tích; Po
Teflubenzuron,Cải Brussels,0.5,"0,01",190,
Teflubenzuron,Các loại bắp cải,0.2,"0,01",190,
Teflubenzuron,Các loại mận (bao gồm cả mận khô),0.1,"0,01",190,
Teflubenzuron,Quả dạng táo,1.0,"0,01",190,
Teflubenzuron,Khoai tây,0.05,"0,01",190,(*)
Terbufos,Chuối,0.05,"0 - 0,0006",167,
Terbufos,Hạt cà phê,0.05,"0 - 0,0006",167,(*)
Terbufos,Nội tạng ăn được của động vật có vú,0.05,"0 - 0,0006",167,(*)
Terbufos,Trứng,0.01,"0 - 0,0006",167,(*)
Terbufos,Ngô,0.01,"0 - 0,0006",167,(*)
Terbufos,"Thịt động vật có vú, trừ động vật có vú ở biển",0.05,"0 - 0,0006",167,(*)
Terbufos,Sữa nguyên liệu,0.01,"0 - 0,0006",167,(*)
Terbufos,Thịt gia cầm,0.05,"0 - 0,0006",167,(*)
Terbufos,Nội tạng ăn được của gia cầm,0.05,"0 - 0,0006",167,(*)
Terbufos,Lúa miến,0.01,"0 - 0,0006",167,(*)
Terbufos,Củ cải đường,0.02,"0 - 0,0006",167,
Terbufos,Ngô ngọt (nguyên bắp),0.01,"0 - 0,0006",167,
Terbufos,Chuối,5.0,"0 - 0,0006",167,Po
Terbufos,Thận gia súc,1.0,"0 - 0,0006",167,
Terbufos,Gan gia súc,0.3,"0 - 0,0006",167,
Terbufos,Thịt gia súc,0.1,"0 - 0,0006",167,
Terbufos,Sữa gia súc,0.2,"0 - 0,0006",167,
Terbufos,Quả có múi thuộc họ cam quýt,7.0,"0 - 0,0006",167,Po
Terbufos,Trứng,0.1,"0 - 0,0006",167,
Terbufos,Xoài,5.0,"0 - 0,0006",167,Po
Terbufos,Nấm,60.0,"0 - 0,0006",167,
Terbufos,Đu đủ,10.0,"0 - 0,0006",167,Po
Terbufos,Quả dạng táo,3.0,"0 - 0,0006",167,Po
Terbufos,Khoai tây,15.0,"0 - 0,0006",167,Po
Terbufos,Thịt gia cầm,0.05,"0 - 0,0006",167,
Terbufos,Rau diếp,0.05,"0 - 0,0006",167,(*)
Terbufos,xoăn,,"0 - 0,0006",167,
Thiacloprid,Các loại quả mọng và quả nhỏ khác,1.0,"0 - 0,01",223,
Thiacloprid,Hạt cây bông,0.02,"0 - 0,01",223,(*)
Thiacloprid,Dưa chuột,0.3,"0 - 0,01",223,
Thiacloprid,Nội tạng ăn được của động vật có vú,0.5,"0 - 0,01",223,
Thiacloprid,Cà tím,0.7,"0 - 0,01",223,
Thiacloprid,Trứng,0.02,"0 - 0,01",223,(*)
Thiacloprid,Quả kiwi,0.2,"0 - 0,01",223,
Thiacloprid,"Thịt động vật có vú, trừ động vật có vú ở biển",0.1,"0 - 0,01",223,
Thiacloprid,"Các loại dưa, trừ dưa hấu",0.2,"0 - 0,01",223,
Thiacloprid,Sữa nguyên liệu,0.05,"0 - 0,01",223,
Thiacloprid,Hạt mù tạc,0.5,"0 - 0,01",223,
Thiacloprid,Ớt ngọt (gồm cả ớt ngọt Pimento),1.0,"0 - 0,01",223,
Thiacloprid,Quả dạng táo,0.7,"0 - 0,01",223,
Thiacloprid,Khoai tây,0.02,"0 - 0,01",223,(*)
Thiacloprid,Thịt gia cầm,0.02,"0 - 0,01",223,(*)
Thiacloprid,Nội tạng ăn được của gia cầm,0.02,"0 - 0,01",223,(*)
Thiacloprid,Hạt cải dầu,0.5,"0 - 0,01",223,
Thiacloprid,Gạo,0.02,"0 - 0,01",223,(*)
Thiacloprid,Bí mùa hè,0.3,"0 - 0,01",223,
Thiacloprid,Các loại quả có hạt,0.5,"0 - 0,01",223,
Thiacloprid,Cà chua,0.5,"0 - 0,01",223,
Thiacloprid,Các loại quả hạch,0.02,"0 - 0,01",223,
Thiacloprid,Dưa hấu,0.2,"0 - 0,01",223,
Thiacloprid,Lúa mì,0.1,"0 - 0,01",223,
